RegionName,State,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
Jackson ,AL,149900.0,134900.0,144000.0,137900.0,142450.0,137450.0,134750.0,139900.0,142450.0,144900.0,142900.0,139900.0,144900.0,141000.0,149900.0,145000.0,152000.0,159000.0,168000.0,164900.0,159900.0,149900.0,145000.0,141250.0,149900.0,160000.0,149900.0,149900.0,147200.0,143950.0,142900.0,140000.0,144900.0,139900.0,141000.0,139900.0,139900.0,142250.0,140000.0,144000.0,142000.0,149500.0,149900.0,139900.0,139950.0,149900.0,145000.0,144650.0,144900.0,147900.0,149900.0,159900.0,158900.0,149999.0,159900.0,149900.0,153000.0,151500.0,149950.0,149900.0,149900.0,150000.0,159700.0,159900.0,158900.0,159200.0,158900.0,152900.0,159900.0,152900.0,154000.0,155000.0,158900.0,155500.0,153700.0,155500.0,162500.0,163750.0,159900.0,165000.0,160000.0,163750.0,161500.0,162500.0,159900.0,162500.0,165000.0,178950.0,178700.0,174500.0,169900.0,169900.0,166500.0,159900.0,166500.0,169900.0,166500.0,169450.0,169000.0,174950.0,188400.0,189900.0,185000.0,184500.0,175000.0,169900.0,169000.0,160000.0,164900.0,164950.0,174900.0,164800.0,168850.0,169450.0,164900.0,169950.0,175000.0
Cherokee ,AL,239500.0,225000.0,217000.0,187500.0,181250.0,181250.0,182500.0,182900.0,179900.0,180000.0,183950.0,185500.0,186850.0,186000.0,180000.0,195900.0,175000.0,166250.0,189000.0,189000.0,185100.0,180000.0,180000.0,168350.0,165000.0,174950.0,177000.0,185100.0,171950.0,172400.0,169450.0,181930.0,180965.0,185000.0,189000.0,175000.0,175000.0,180915.0,179900.0,193830.0,192000.0,189900.0,190950.0,193830.0,196000.0,169000.0,194000.0,193000.0,179000.0,178450.0,205000.0,199500.0,199000.0,197500.0,205000.0,205000.0,204900.0,202450.0,199900.0,195500.0,195450.0,199900.0,200000.0,199950.0,205000.0,199900.0,199000.0,194950.0,197000.0,194250.0,181450.0,174000.0,169900.0,179000.0,179900.0,186950.0,197500.0,195900.0,199000.0,195950.0,198000.0,197000.0,195450.0,189900.0,189900.0,191750.0,189950.0,194950.0,199000.0,199000.0,199900.0,199000.0,197950.0,199900.0,199900.0,199900.0,199900.0,205000.0,199000.0,199900.0,199900.0,199900.0,199900.0,195000.0,199900.0,198950.0,199900.0,209000.0,210000.0,217700.0,215000.0,229900.0,219950.0,223000.0,224900.0,224900.0,219000.0
Autauga ,AL,180000.0,175000.0,175000.0,174900.0,169900.0,173000.0,171500.0,169900.0,172700.0,169900.0,169900.0,167750.0,168000.0,169900.0,174950.0,169900.0,169900.0,169900.0,176500.0,174900.0,174900.0,175000.0,174950.0,177900.0,169900.0,173900.0,177450.0,184900.0,179499.0,184900.0,179900.0,178000.0,176000.0,174942.5,178000.0,179900.0,179900.0,179900.0,178000.0,178000.0,175000.0,174900.0,172900.0,169900.0,168900.0,165750.0,159900.0,160000.0,159900.0,168900.0,168900.0,169500.0,169000.0,175000.0,174000.0,175000.0,176250.0,178000.0,174900.0,171450.0,169900.0,173000.0,173000.0,177000.0,169900.0,169900.0,169900.0,169900.0,174900.0,172900.0,169900.0,164950.0,169700.0,167025.0,164950.0,175000.0,178500.0,179900.0,177500.0,175000.0,175000.0,172500.0,169900.0,169900.0,174900.0,170950.0,174900.0,174900.0,174975.0,174900.0,179000.0,184500.0,189900.0,189900.0,189900.0,189900.0,189900.0,199700.0,209900.0,199900.0,199000.0,197900.0,190950.0,193500.0,199900.0,197250.0,196394.0,199900.0,214199.5,209500.0,212950.0,222958.0,227416.5,227899.5,227259.0,217000.0,224900.0
Shelby ,AL,219900.0,219900.0,219500.0,218900.0,214900.0,209900.0,209900.0,203900.0,199900.0,199900.0,199900.0,190400.0,186900.0,190400.0,193199.5,194900.0,198000.0,195000.0,194900.0,189900.0,189900.0,189900.0,189900.0,185900.0,187500.0,189900.0,189900.0,187000.0,187527.5,185206.0,186950.0,187900.0,189000.0,189900.0,186900.0,189900.0,186900.0,196900.0,199900.0,209900.0,203450.0,204900.0,204900.0,199900.0,200900.0,201375.0,199900.0,199950.0,199900.0,207400.0,214000.0,214900.0,216000.0,217900.0,215000.0,219475.0,219900.0,217250.0,216430.0,214950.0,219900.0,221200.0,221700.0,224900.0,225000.0,227950.0,226950.0,232500.0,229900.0,233050.0,226950.0,232420.0,235000.0,249999.5,249900.0,249900.0,250000.0,255000.0,259000.0,259900.0,249900.0,249900.0,249900.0,249995.0,249900.0,259900.0,264850.0,269000.0,269000.0,269900.0,259900.0,265450.0,271900.0,269900.0,264900.0,279900.0,284900.0,284900.0,289000.0,284900.0,289900.0,294900.0,290175.0,289999.5,289900.0,290000.0,299000.0,314900.0,310506.0,314900.0,305575.0,309900.0,302282.0,314900.0,313900.0,312900.0,314900.0
Jefferson ,AL,139900.0,145600.0,139900.0,139900.0,138000.0,135000.0,134900.0,134900.0,135000.0,139900.0,139500.0,134900.0,129900.0,136000.0,139900.0,136000.0,139000.0,139900.0,139900.0,135000.0,136500.0,134900.0,131900.0,129900.0,129900.0,134900.0,139900.0,139900.0,139900.0,139950.0,139900.0,139900.0,134900.0,129950.0,129900.0,129900.0,132999.0,137500.0,139900.0,144900.0,149900.0,149900.0,149900.0,149900.0,147500.0,143900.0,142000.0,144900.0,144900.0,147500.0,152900.0,159780.0,163000.0,164900.0,164900.0,164900.0,162950.0,159900.0,164900.0,150000.0,149900.0,154900.0,159900.0,167500.0,170450.0,169900.0,160900.0,159900.0,162900.0,158847.5,157500.0,159000.0,154900.0,149900.0,159900.0,169900.0,169900.0,169000.0,167700.0,159900.0,159900.0,159900.0,163900.0,165000.0,165900.0,170000.0,189000.0,196750.0,199000.0,199000.0,190000.0,192650.0,194500.0,186000.0,179900.0,175000.0,175000.0,179900.0,188900.0,199900.0,199900.0,199900.0,199900.0,199900.0,199900.0,199900.0,194900.0,189000.0,198000.0,202162.5,227000.0,234950.0,233900.0,234900.0,227367.0,224700.0,221800.0
Colbert ,AL,127900.0,127450.0,127900.0,132000.0,128125.0,134900.0,137950.0,136450.0,129900.0,126950.0,125000.0,124950.0,119900.0,129900.0,127000.0,126750.0,124925.0,119900.0,119900.0,114900.0,117450.0,123650.0,119900.0,119900.0,124900.0,116000.0,109950.0,109900.0,114450.0,104000.0,99900.0,99900.0,114950.0,104450.0,112000.0,104700.0,104900.0,112000.0,119900.0,119450.0,124700.0,129900.0,133950.0,134900.0,132400.0,134900.0,129900.0,125000.0,139700.0,139900.0,139000.0,139700.0,139500.0,139900.0,142900.0,144900.0,139500.0,138400.0,139000.0,136900.0,139700.0,145400.0,149250.0,153700.0,149900.0,149900.0,149900.0,149900.0,148494.0,148994.0,144900.0,132400.0,129900.0,139000.0,147000.0,147500.0,149900.0,149900.0,149900.0,149900.0,148000.0,145000.0,139900.0,139900.0,144900.0,145450.0,145900.0,149900.0,159900.0,159890.0,155000.0,164900.0,153500.0,149895.0,149890.0,149500.0,149900.0,154900.0,154950.0,175000.0,168000.0,163650.0,159900.0,159900.0,162000.0,164900.0,160950.0,162500.0,159900.0,157000.0,159900.0,164400.0,164950.0,168500.0,169900.0,165900.0,170000.0
Tuscaloosa ,AL,169900.0,169900.0,165000.0,164900.0,164900.0,168400.0,168900.0,164900.0,159900.0,159900.0,159900.0,159900.0,164500.0,164900.0,164900.0,159900.0,159900.0,165000.0,165000.0,164900.0,168450.0,164900.0,159900.0,154900.0,154900.0,150450.0,154900.0,154900.0,158000.0,159523.5,158450.0,165900.0,168900.0,169900.0,171000.0,169900.0,170645.0,169900.0,177900.0,179250.0,179900.0,179900.0,179900.0,185000.0,194150.0,189900.0,194900.0,194900.0,189900.0,199900.0,199900.0,199900.0,199900.0,199900.0,195900.0,199900.0,199900.0,202900.0,204900.0,199900.0,199900.0,195650.0,194900.0,194900.0,196900.0,196900.0,198900.0,196355.0,191400.0,194900.0,188500.0,186900.0,179900.0,174900.0,179900.0,184900.0,181450.0,179900.0,179900.0,179900.0,179900.0,187390.0,189000.0,184900.0,184900.0,179900.0,179950.0,184900.0,189900.0,193395.0,198122.5,199900.0,194900.0,189900.0,189900.0,189900.0,189900.0,192650.0,190365.0,199900.0,198900.0,199900.0,199900.0,199900.0,204900.0,199900.0,199000.0,199900.0,195000.0,195000.0,199900.0,210000.0,210000.0,200000.0,205000.0,213395.0,214900.0
Randolph ,AL,206900.0,189000.0,189000.0,194000.0,198000.0,229000.0,229000.0,219000.0,214450.0,199950.0,199000.0,192000.0,205999.0,195900.0,219000.0,224950.0,205000.0,209900.0,200000.0,209900.0,199900.0,199900.0,199000.0,199900.0,225000.0,199000.0,199900.0,210500.0,189000.0,199000.0,205000.0,229000.0,224500.0,215000.0,239000.0,229000.0,227000.0,189000.0,198500.0,189950.0,189000.0,189950.0,210000.0,210000.0,209450.0,215000.0,211000.0,189900.0,194450.0,199900.0,169450.0,175000.0,174450.0,175000.0,177000.0,187000.0,189000.0,189900.0,185475.0,179000.0,169450.0,164900.0,179000.0,179000.0,179900.0,199000.0,194900.0,199900.0,189000.0,189000.0,179900.0,177000.0,169900.0,179900.0,182499.5,196750.0,199000.0,229000.0,216000.0,201700.0,215000.0,203500.0,203500.0,220950.0,217000.0,226950.0,221950.0,229900.0,229000.0,214500.0,225000.0,224700.0,219000.0,224950.0,229700.0,225000.0,224700.0,227450.0,225000.0,219000.0,219000.0,222000.0,219000.0,229900.0,249000.0,247000.0,239900.0,247000.0,249000.0,249000.0,264950.0,295000.0,290000.0,295000.0,275000.0,256900.0,248700.0
Wilcox ,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125450.0,129000.0,137000.0,119500.0,110500.0,112750.0,116000.0,112750.0,109900.0,112450.0,119950.0,115000.0,115000.0,125000.0,115000.0,115000.0,115000.0,125000.0,125000.0,139900.0,137400.0,137400.0,159250.0,149000.0,159900.0,145000.0,159900.0,150000.0,150000.0,150000.0
Dale ,AL,131500.0,131000.0,129500.0,129500.0,135000.0,135000.0,129000.0,129000.0,129000.0,124750.0,128000.0,127450.0,125000.0,125000.0,124900.0,125900.0,129250.0,129500.0,125900.0,124000.0,125450.0,124000.0,124950.0,121000.0,121950.0,120250.0,125450.0,127545.0,128375.0,129900.0,124250.0,123500.0,125000.0,125500.0,125250.0,125000.0,125000.0,125000.0,125700.0,119900.0,109000.0,108000.0,112000.0,117500.0,114900.0,115250.0,120000.0,114600.0,117900.0,129000.0,124950.0,124900.0,129900.0,134900.0,129900.0,125000.0,118900.0,120000.0,119000.0,117500.0,115500.0,115500.0,114897.5,114897.5,116950.0,114900.0,112950.0,114900.0,116000.0,120000.0,119000.0,118150.0,119950.0,120000.0,125000.0,125000.0,129000.0,129900.0,129250.0,123900.0,120000.0,116950.0,118000.0,123900.0,117734.0,120000.0,120000.0,129900.0,125900.0,119000.0,119900.0,119750.0,116450.0,116450.0,114900.0,112325.0,114900.0,115000.0,119900.0,129000.0,129500.0,130000.0,130000.0,123950.0,122750.0,119900.0,116158.5,116937.5,115937.5,119875.0,124900.0,130000.0,138900.0,137249.5,132900.0,129900.0,129900.0
Marshall ,AL,145000.0,146850.0,149250.0,142900.0,144900.0,144900.0,145000.0,149500.0,149900.0,149900.0,145900.0,139900.0,145900.0,144500.0,139900.0,139900.0,139950.0,147500.0,149900.0,149900.0,149900.0,149900.0,149900.0,149900.0,149800.0,149000.0,149900.0,149900.0,142900.0,139900.0,144600.0,139900.0,139500.0,139500.0,139900.0,139000.0,136700.0,139000.0,139900.0,139950.0,144900.0,142950.0,144900.0,147500.0,149900.0,154000.0,149900.0,154900.0,154900.0,150000.0,155000.0,159900.0,159500.0,159900.0,151900.0,149900.0,149900.0,149900.0,149900.0,149900.0,149900.0,148800.0,149500.0,158400.0,158000.0,158800.0,159000.0,159900.0,159000.0,159900.0,159900.0,159900.0,159000.0,152950.0,159000.0,159900.0,164000.0,159500.0,154900.0,155000.0,164400.0,165900.0,169000.0,164000.0,164000.0,164900.0,165000.0,169000.0,169900.0,169900.0,169900.0,169900.0,184000.0,178500.0,169900.0,168900.0,159900.0,161900.0,169450.0,169450.0,169000.0,179900.0,179900.0,175000.0,181250.0,179900.0,199700.0,189900.0,184950.0,179900.0,189900.0,199900.0,199900.0,209900.0,209450.0,199900.0,210500.0
Henry ,AL,191700.0,178000.0,175500.0,179900.0,174250.0,179250.0,175500.0,177600.0,180000.0,179900.0,184900.0,174900.0,164450.0,159900.0,154900.0,159000.0,159949.5,159949.5,166500.0,164900.0,169750.0,169950.0,167450.0,164450.0,164950.0,165000.0,164450.0,156950.0,164000.0,169000.0,168325.0,165000.0,159000.0,158450.0,159000.0,159000.0,169900.0,174900.0,172400.0,178000.0,182450.0,169900.0,169900.0,185900.0,179900.0,185900.0,169500.0,159400.0,160000.0,154100.0,151950.0,163500.0,174900.0,179000.0,175000.0,175000.0,175000.0,174900.0,178000.0,174900.0,178500.0,174900.0,168250.0,178500.0,178950.0,188750.0,181200.0,168000.0,168000.0,169000.0,169700.0,169500.0,169000.0,169000.0,177250.0,178000.0,179900.0,185000.0,189700.0,181000.0,189000.0,189000.0,179600.0,174000.0,179500.0,177000.0,180500.0,189000.0,175000.0,189000.0,196000.0,189500.0,184450.0,174250.0,166150.0,169700.0,174000.0,175000.0,179000.0,169900.0,168500.0,169900.0,179000.0,179000.0,183700.0,185000.0,185000.0,188200.0,185000.0,188500.0,198000.0,199700.0,198750.0,189900.0,189900.0,189900.0,196450.0
Marengo ,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900.0,129900.0,132400.0,145000.0,142500.0,140000.0,139900.0,138250.0,139900.0,139900.0,139900.0,145000.0,145000.0,149900.0,149450.0,155000.0,158750.0,157500.0,160000.0,160000.0,161000.0,152450.0,154900.0,157200.0,134900.0,142000.0,131250.0,140950.0,149900.0,154700.0,169900.0,169700.0
Lauderdale ,AL,139900.0,145900.0,149250.0,149900.0,149250.0,147900.0,154900.0,154900.0,149900.0,153838.5,149900.0,145450.0,144900.0,149900.0,150975.0,144900.0,142450.0,144900.0,145900.0,147950.0,152000.0,149900.0,140950.0,139900.0,139000.0,139000.0,135950.0,139948.5,149425.0,147500.0,139999.0,149875.0,149850.0,144900.0,146900.0,143400.0,139900.0,139900.0,139900.0,149900.0,149900.0,149000.0,149500.0,149000.0,148450.0,149700.0,148000.0,144900.0,149900.0,149900.0,148900.0,149950.0,149950.0,151500.0,150000.0,149700.0,144950.0,149900.0,149900.0,149900.0,155345.0,159900.0,155500.0,154950.0,155000.0,154900.0,155500.0,159450.0,159900.0,159900.0,159000.0,157000.0,153950.0,152900.0,159900.0,159900.0,174900.0,175000.0,175000.0,175000.0,164900.0,169900.0,169900.0,169900.0,168950.0,169900.0,169450.0,169900.0,167750.0,169900.0,169900.0,169900.0,169900.0,169900.0,175000.0,175000.0,174900.0,169900.0,173900.0,179900.0,179900.0,178700.0,177900.0,175000.0,174400.0,172950.0,174900.0,169900.0,171900.0,178900.0,170050.0,179900.0,179900.0,179900.0,184900.0,184900.0,182237.5
Lowndes ,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148750.0,154750.0,174950.0,169500.0,155000.0,169000.0,169000.0,160000.0,150000.0,154500.0,159000.0,160000.0,149900.0,157000.0,149900.0,127690.0
Franklin ,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000.0,99700.0,99700.0,99500.0,112450.0,115000.0,102400.0,107000.0,109900.0,112900.0,112900.0,109900.0,99400.0,98900.0,110900.0,105000.0,99900.0,99000.0,98950.0,109900.0,115400.0,119900.0,124950.0,124900.0,124900.0,124900.0,124900.0,124900.0,124700.0,123750.0,115450.0,108900.0,104500.0,114900.0,106000.0,116889.0,115000.0,109950.0,109950.0,109900.0,109450.0,106950.0,113200.0,110000.0,119500.0,115000.0,124950.0,129900.0,129900.0,129900.0,129900.0,132400.0,132400.0,134900.0,137450.0,131400.0,132900.0,135950.0,157400.0,139900.0,139900.0,137450.0,135000.0,137900.0,139400.0,139900.0,133900.0,139000.0,136200.0,137200.0,134900.0,129900.0,129900.0,135000.0,135000.0,130666.5,133719.0,129300.0,129900.0,138000.0,139900.0,138450.0,142450.0,129900.0,149900.0
Marion ,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134200.0,115000.0,110450.0,105900.0,124500.0,115000.0,110000.0,117250.0,120334.0,121500.0,119900.0,119900.0,119900.0,119900.0,116500.0,119900.0,115750.0,117700.0,116500.0,114900.0,119500.0,121700.0,110000.0,105000.0,109900.0,119450.0,119900.0,122500.0,119900.0,119950.0,124950.0,134900.0,139900.0,139900.0,149450.0,149900.0
Madison ,AL,215900.0,214900.0,212500.0,190000.0,194900.0,189900.0,189900.0,189900.0,189900.0,188500.0,185900.0,184900.0,179900.0,179900.0,182000.0,179900.0,184800.0,182900.0,183500.0,184900.0,184331.0,180000.0,179900.0,179350.0,179000.0,175900.0,175000.0,179900.0,174900.0,178900.0,177500.0,177000.0,175000.0,177000.0,176000.0,175000.0,175000.0,173000.0,175000.0,179900.0,184900.0,184900.0,184900.0,183900.0,186414.0,198000.0,199850.0,185000.0,184900.0,186000.0,185000.0,184500.0,181900.0,184999.5,184900.0,183900.0,179900.0,177696.5,174900.0,178900.0,177500.0,179590.0,179900.0,179947.5,184400.0,185000.0,189900.0,189000.0,186900.0,189900.0,191634.0,191900.0,190450.0,193800.0,196900.0,200000.0,204900.0,204950.0,200000.0,200000.0,200000.0,196950.0,199900.0,200000.0,202900.0,209900.0,212900.0,216400.0,222900.0,224061.5,222400.0,219900.0,220000.0,219900.0,223945.0,220000.0,226600.0,229900.0,234755.0,239900.0,239900.0,247502.5,239900.0,244860.0,247900.0,245995.0,248000.0,250000.0,244950.0,245900.0,247760.0,252900.0,249900.0,249900.0,250000.0,251995.0,250000.0
Houston ,AL,165000.0,165000.0,165000.0,167500.0,167500.0,164950.0,165000.0,165250.0,169400.0,168950.0,165200.0,164900.0,159900.0,159900.0,159900.0,159900.0,159900.0,159900.0,157750.0,154900.0,154900.0,153950.0,149850.0,149471.0,149700.0,149500.0,150950.0,149900.0,147900.0,149000.0,147350.0,146700.0,146400.0,149250.0,145900.0,144900.0,140000.0,145900.0,149000.0,149000.0,149900.0,149900.0,149500.0,146000.0,144800.0,142200.0,144500.0,139900.0,144900.0,149500.0,149900.0,149900.0,152000.0,149700.0,149900.0,149900.0,149200.0,143750.0,144900.0,144900.0,145000.0,145000.0,149900.0,154900.0,154500.0,151700.0,155000.0,159000.0,158000.0,157900.0,155450.0,154000.0,153500.0,153900.0,154700.0,155900.0,155900.0,156700.0,149950.0,149900.0,149900.0,149900.0,149900.0,146700.0,145728.0,149900.0,150775.0,154900.0,154000.0,155900.0,154900.0,155000.0,158500.0,159900.0,159900.0,158950.0,159900.0,159000.0,159900.0,162000.0,164350.0,162450.0,164900.0,169900.0,169150.0,166250.0,166250.0,174900.0,179900.0,179900.0,182900.0,179900.0,179700.0,179900.0,178900.0,175000.0,179900.0
Morgan ,AL,161450.0,162500.0,159450.0,145900.0,142900.0,140000.0,139900.0,137250.0,136500.0,138700.0,139500.0,136450.0,137500.0,139500.0,137700.0,139900.0,139900.0,140000.0,144900.0,146200.0,142900.0,139900.0,138950.0,136450.0,136500.0,137950.0,137900.0,136500.0,134900.0,139000.0,136450.0,133000.0,130000.0,129900.0,129900.0,134900.0,136700.0,134900.0,139900.0,139900.0,149900.0,149900.0,149250.0,149650.0,149900.0,149950.0,149250.0,149675.0,149900.0,149900.0,154900.0,154900.0,155450.0,159900.0,159900.0,150000.0,152950.0,149900.0,149900.0,147900.0,145900.0,147000.0,145000.0,144900.0,142900.0,144900.0,149900.0,154900.0,152500.0,154450.0,154900.0,149900.0,149900.0,149900.0,149900.0,149900.0,149900.0,150000.0,150000.0,149900.0,149900.0,147675.0,146900.0,145000.0,149900.0,150000.0,149900.0,159900.0,165000.0,165900.0,169900.0,169900.0,169900.0,174546.0,174900.0,174223.0,174950.0,169900.0,169700.0,177280.0,179481.0,177500.0,178920.5,177900.0,184900.0,179900.0,193813.0,188291.0,180000.0,194900.0,189900.0,189900.0,189900.0,193712.5,190000.0,193900.0,194045.0
Etowah ,AL,149900.0,149900.0,148900.0,139500.0,139900.0,139250.0,139500.0,136900.0,134900.0,134500.0,134900.0,129900.0,134900.0,139900.0,137000.0,129900.0,129900.0,134900.0,139000.0,138950.0,134900.0,129900.0,129900.0,129900.0,129900.0,129900.0,129900.0,129000.0,129900.0,129500.0,129250.0,129000.0,129900.0,129900.0,129900.0,129900.0,129900.0,129900.0,129900.0,132250.0,134900.0,134900.0,129900.0,129900.0,129900.0,135000.0,138500.0,132900.0,130950.0,134900.0,139900.0,139900.0,144200.0,147000.0,142950.0,129900.0,129900.0,127950.0,125000.0,124900.0,124900.0,119900.0,122900.0,122900.0,124900.0,126900.0,126900.0,129999.0,130000.0,130100.0,132000.0,129900.0,129900.0,129900.0,135000.0,134900.0,139000.0,139000.0,139700.0,139000.0,139900.0,139900.0,139000.0,134900.0,132500.0,134900.0,135000.0,139900.0,144900.0,145000.0,143700.0,144950.0,148450.0,149900.0,149900.0,139900.0,139900.0,149250.0,145000.0,148750.0,144900.0,149700.0,145950.0,147450.0,149900.0,149900.0,149900.0,149900.0,149900.0,148900.0,149900.0,149900.0,152900.0,159900.0,159900.0,156000.0,152479.0
Calhoun ,AL,134900.0,134900.0,133000.0,129900.0,129900.0,129250.0,126900.0,125000.0,125000.0,125000.0,125000.0,124000.0,124000.0,124650.0,124900.0,124000.0,124900.0,124900.0,124900.0,124900.0,125000.0,124900.0,124900.0,123000.0,119900.0,119900.0,121900.0,123000.0,122750.0,123000.0,121900.0,119900.0,117200.0,117500.0,109900.0,114900.0,114900.0,115000.0,116875.0,119000.0,116000.0,117900.0,119900.0,119900.0,119500.0,119900.0,119500.0,118900.0,114950.0,118000.0,121900.0,120000.0,124900.0,124900.0,124900.0,119900.0,117900.0,116900.0,115999.0,115000.0,110000.0,114700.0,113200.0,109950.0,114900.0,116900.0,116350.0,115000.0,114900.0,115000.0,119000.0,114900.0,109900.0,113400.0,110950.0,119900.0,116900.0,115000.0,115000.0,116900.0,115900.0,114900.0,112700.0,109900.0,109900.0,114900.0,116738.0,119900.0,119900.0,119900.0,119925.0,124154.0,119900.0,118000.0,119900.0,119900.0,119250.0,119900.0,119942.0,119900.0,124900.0,124900.0,129900.0,124950.0,124900.0,125000.0,129900.0,127500.0,119900.0,119250.0,119900.0,125950.0,129900.0,129900.0,130000.0,135000.0,132900.0
Butler ,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900.0,130000.0,109000.0,109000.0,115000.0,130000.0,140000.0,146250.0,149000.0,148250.0,146250.0,144950.0,144900.0,139900.0,141950.0,145500.0,147250.0,142450.0,130000.0,135000.0,132500.0,135000.0,134500.0,129000.0,129900.0,134900.0,139900.0,136950.0,132450.0,129900.0,129000.0,129900.0,147500.0,134000.0,143750.0,139000.0,149000.0,149000.0,149000.0,148250.0,135000.0,143700.0,147500.0,134900.0,139900.0,146450.0,139900.0,148000.0,148000.0,149000.0,143450.0,139900.0,139900.0,141000.0,139000.0,139000.0,142250.0,139000.0,146500.0,145000.0,134500.0,129900.0,136950.0,134900.0,129000.0,127000.0,115450.0,110000.0,110000.0,105000.0,119900.0,129450.0,129000.0,129000.0,123250.0,126500.0,119950.0,112000.0,117450.0,124000.0,129500.0,125000.0,120080.0,120000.0,117000.0,109900.0
Mobile ,AL,140160.0,144900.0,144900.0,140160.0,142000.0,139900.0,135000.0,135000.0,138900.0,134950.0,139900.0,137000.0,132500.0,130150.0,130150.0,135000.0,134900.0,139900.0,139900.0,138500.0,136500.0,134900.0,134900.0,134000.0,130000.0,129900.0,129900.0,125145.0,128900.0,128500.0,125000.0,129900.0,125000.0,129900.0,129950.0,130000.0,130000.0,129900.0,130000.0,135000.0,141400.0,139427.0,140154.5,142500.0,141750.0,139900.0,139250.0,139900.0,139900.0,139900.0,142900.0,144900.0,145900.0,145000.0,145000.0,149900.0,149900.0,144900.0,159900.0,147400.0,148900.0,149900.0,149500.0,147900.0,146900.0,147612.0,145000.0,149500.0,156900.0,149900.0,149752.0,149900.0,149500.0,139900.0,144900.0,145000.0,149000.0,149000.0,147300.0,149000.0,148900.0,147500.0,148500.0,148900.0,145000.0,140000.0,145888.0,151786.0,159900.0,159500.0,159900.0,159900.0,159900.0,159900.0,159000.0,159000.0,154900.0,159900.0,159900.0,159923.0,159900.0,163000.0,160000.0,159900.0,159900.0,157000.0,159700.0,154900.0,153450.0,150000.0,159900.0,159000.0,163500.0,159900.0,169179.0,169900.0,169179.0
